EnhetNavn;Kommune;Engelsk;Lesing;Regning;lat;lng
Fauskanger barne- og ungdomsskule;Askøy;50;47;47;;
Florvåg skole;Askøy;50;51;49;;
Follese skole;Askøy;51;51;51;;
Hanøy skole;Askøy;47;46;47;;
Haugland skole;Askøy;53;53;53;;
Hetlevik skole;Askøy;52;52;54;;
Hop skole;Askøy;50;47;46;;
Kleppe skole;Askøy;48;45;43;;
Kleppestø barneskole;Askøy;49;50;49;;
Strusshamn skole;Askøy;52;49;51;;
Træet skule;Askøy;51;46;49;;
Tveit skole;Askøy;47;46;47;;
Aurland barne- og ungdomsskule;Aurland;49;48;50;;
Kolbeinsvik montessoriskule;Austevoll;*;*;*;;
Selbjørn skule;Austevoll;*;*;*;;
Storebø skule;Austevoll;*;*;*;;
Kaland skule;Austrheim;*;*;*;;
Årås skule;Austrheim;*;*;*;;
Alvøen skole;Bergen;55;49;53;;
Apeltun skole;Bergen;50;46;50;;
Aurdalslia skole;Bergen;56;51;55;;
Bergen Kristne grunnskole;Bergen;53;49;51;;
Bjørgvin montessoriskole;Bergen;51;49;47;;
Bjørndalsskogen skole;Bergen;49;47;50;;
Bønes skole;Bergen;51;53;51;;
Christi Krybbe Skoler;Bergen;59;54;50;;
Damsgård skole;Bergen;49;48;50;;
Eidsvåg skole;Bergen;52;52;48;;
Fjellsdalen skole;Bergen;49;53;52;;
Flaktveit skole;Bergen;50;44;47;;
Fridalen skole;Bergen;49;49;47;;
Garnes skule;Bergen;51;48;50;;
Haukedalen skole;Bergen;48;47;46;;
Haukeland skole;Bergen;54;56;57;;
Haukås skole;Bergen;47;47;51;;
Hellen skole;Bergen;58;56;61;;
Hjellestad skole;Bergen;52;53;55;;
Holen skole;Bergen;55;53;56;;
Hordvik skole;Bergen;48;49;49;;
International School Of Bergen avd skole;Bergen;63;*;57;;
Kaland skole;Bergen;50;52;53;;
Kalvatræet skole;Bergen;48;44;51;;
Kirkevoll skole;Bergen;50;49;50;;
Kjøkkelvik skole;Bergen;54;49;50;;
Kringlebotn skole;Bergen;54;49;48;;
Krohnengen skole;Bergen;49;51;51;;
Krokeide skole;Bergen;*;*;*;;
Kronstad Oppveksttun skole;Bergen;49;48;48;;
Kyrkjekrinsen skole;Bergen;49;44;47;;
Landås skole;Bergen;51;55;54;;
Li skole;Bergen;53;45;46;;
Liland skole;Bergen;50;48;49;;
Loddefjord skole;Bergen;*;49;*;;
Lone skule;Bergen;49;47;49;;
Lyshovden Oppveksttun avd skole;Bergen;48;46;48;;
Løvås Oppveksttun - skole;Bergen;53;51;48;;
Mathopen skole;Bergen;55;49;50;;
Midtun skole;Bergen;52;49;51;;
Minde skole;Bergen;50;47;47;;
Mjølkeråen skole;Bergen;51;47;46;;
Møhlenpris Oppveksttun avd skole;Bergen;51;52;55;;
Møllebakken skole;Bergen;*;*;*;;
Nattland skole;Bergen;50;53;53;;
Nordnes skole;Bergen;54;56;53;;
Ny Krohnborg skole;Bergen;50;46;44;;
Nygårdslien skole;Bergen;51;47;48;;
Olsvik skole;Bergen;48;45;45;;
Paradis skole;Bergen;53;52;55;;
Rolland skole;Bergen;52;47;49;;
Rudolf steinerskolen i Bergen skolen;Bergen;39;49;41;;
Salhus skule;Bergen;50;*;52;;
Seljedalen skole;Bergen;56;55;56;;
Skeie skole;Bergen;52;50;49;;
Skjold skole;Bergen;51;53;51;;
Skranevatnet skole;Bergen;50;50;48;;
Slettebakken skole;Bergen;48;46;47;;
Smørås skole;Bergen;53;53;49;;
St Paul skole;Bergen;54;51;55;;
Stiftelsen Davinci montessoriskole;Bergen;*;*;*;;
Stiftelsen montessoriskolen i Bergen;Bergen;*;*;*;;
Stiftelsen steinerskolen på Skjold;Bergen;36;40;36;;
Sædalen skole;Bergen;53;52;55;;
Sælen Oppveksttun avd skole;Bergen;51;49;49;;
Søreide skole;Bergen;51;49;52;;
Søråshøgda skole;Bergen;53;52;54;;
Tertnes skole;Bergen;49;50;49;;
Ulsetskogen skole;Bergen;51;50;52;;
Ulsmåg skole;Bergen;52;48;49;;
Vadmyra skole;Bergen;51;48;51;;
Varden skole;Bergen;51;51;49;;
Ytre Arna skule;Bergen;53;49;51;;
Ådnamarka skule;Bergen;47;43;49;;
Baldersheim barneskule;Bjørnafjorden;*;*;*;;
Borgafjellet barneskule;Bjørnafjorden;48;44;43;;
Eikelandsosen barneskule;Bjørnafjorden;50;48;49;;
Fusa barneskule;Bjørnafjorden;*;*;*;;
Hålandsdal Vekst SA;Bjørnafjorden;*;*;*;;
Kuventræ barneskule;Bjørnafjorden;52;50;55;;
Lunde barneskule;Bjørnafjorden;49;47;47;;
Lysekloster barneskule;Bjørnafjorden;52;52;56;;
Nore Neset barneskule;Bjørnafjorden;52;48;50;;
Os barneskule;Bjørnafjorden;51;46;49;;
Strandvik Vekst AS;Bjørnafjorden;*;*;*;;
Strøno barneskule;Bjørnafjorden;*;*;*;;
Søfteland barneskule;Bjørnafjorden;54;46;48;;
Søre Øyane barneskule;Bjørnafjorden;50;46;52;;
Vinnes friskule;Bjørnafjorden;*;*;*;;
Ådlandsfjorden barneskule;Bjørnafjorden;*;*;*;;
Davik Oppvekst avd skule;Bremanger;*;*;*;;
Hauge Oppvekst avd skule;Bremanger;*;*;*;;
Kalvåg Oppvekst Frøyen skule;Bremanger;*;*;*;;
Svelgen Oppvekst avd skule;Bremanger;47;46;52;;
Ålfoten oppvekstsenter avd skule;Bremanger;*;*;*;;
Foldrøy skule;Bømlo;47;*;41;;
Gilje skule;Bømlo;54;52;52;;
Hillestveit skule;Bømlo;*;*;*;;
Meling skule;Bømlo;46;47;51;;
Moster skule;Bømlo;*;53;*;;
Rubbestadneset skule;Bømlo;54;48;56;;
Svortland skule;Bømlo;48;45;48;;
Våge skule;Bømlo;51;48;*;;
Lægreid skule;Eidfjord;49;52;50;;
Enge skule;Etne;52;50;51;;
Skånevik skule;Etne;49;49;52;;
Fedje skule;Fedje;*;*;*;;
Rimbareid barne- og ungdomsskule;Fitjar;50;53;54;;
Selevik skule;Fitjar;*;*;*;;
Øvrebygda skule;Fitjar;*;*;*;;
Dingemoen skule;Fjaler;*;*;*;;
Flekke skule;Fjaler;*;*;*;;
Våge skule;Fjaler;*;*;*;;
Breim skule;Gloppen;51;*;*;;
Hyen skule;Gloppen;;*;*;;
Nordstranda skule;Gloppen;51;48;50;;
Sandane skule;Gloppen;50;48;48;;
Brekke skule;Gulen;*;*;*;;
Byrknes skule;Gulen;*;*;*;;
Dalsøyra skule;Gulen;*;*;*;;
Eivindvik skule;Gulen;*;*;*;;
Hyllestad skule;Hyllestad;50;48;51;;
Bjordal skule;Høyanger;*;*;*;;
Høyanger skule;Høyanger;52;45;47;;
Kyrkjebø skule;Høyanger;52;46;56;;
Lavik skule;Høyanger;*;*;*;;
Brandsøy skule;Kinn;*;*;*;;
Eikefjord barne- og ungdomsskule;Kinn;*;*;*;;
Florø barneskole;Kinn;52;49;52;;
Krokane skule;Kinn;47;45;43;;
Raudeberg skule;Kinn;*;*;*;;
Skavøypoll skule;Kinn;57;52;58;;
Skram skule;Kinn;53;50;52;;
Torvmyrane skule;Kinn;50;46;49;;
Foreninga Norheimsund friskule;Kvam;*;*;*;;
Norheimsund skule;Kvam;49;49;50;;
Strandebarm skule;Kvam;53;48;48;;
Tørvikbygd skule;Kvam;*;*;*;;
Øystese skule;Kvam;51;51;50;;
Ålvik skule;Kvam;*;*;*;;
Bringedalsbygda skule;Kvinnherad;*;*;*;;
Halsnøy skule;Kvinnherad;46;50;48;;
Hatlestrand barne- og ungdomsskule;Kvinnherad;*;*;*;;
Malmanger skule;Kvinnherad;50;47;47;;
Omvikdalen skule;Kvinnherad;*;*;*;;
Skarveland skule;Kvinnherad;*;*;*;;
Sunde skule;Kvinnherad;54;49;46;;
Undarheim skule;Kvinnherad;55;50;50;;
Uskedalen skule;Kvinnherad;58;50;51;;
Valen skule;Kvinnherad;56;51;56;;
Ølve montessoriskule SA;Kvinnherad;*;*;*;;
Åkra skule;Kvinnherad;*;*;*;;
Gaupne skule;Luster;49;48;54;;
Hafslo barne- og ungdomsskule;Luster;52;49;48;;
Indre Hafslo oppvekstsenter skule;Luster;48;46;44;;
Jostedal oppvekstsenter skule;Luster;*;*;*;;
Luster oppvekstsenter skule;Luster;*;*;*;;
Skjolden oppvekstsenter skule;Luster;*;*;*;;
Solvorn oppvekstsenter skule;Luster;*;*;*;;
Veitastrond oppvekstsenter skule;Luster;*;*;*;;
Borgund skule;Lærdal;*;*;*;;
Lærdalsøyri skule;Lærdal;*;*;*;;
Matre skule;Masfjorden;*;*;*;;
Nordbygda skule;Masfjorden;*;*;*;;
Sandnes skule;Masfjorden;*;*;*;;
Mo skule;Modalen;*;*;*;;
Fotlandsvåg skule;Osterøy;*;*;*;;
Haus skule;Osterøy;*;*;*;;
Hjellvik montessoriskule;Osterøy;*;;*;;
Hosanger montessoriskule Sti;Osterøy;*;*;*;;
Lonevåg skule;Osterøy;47;44;42;;
Valestrand skule;Osterøy;49;46;47;;
Samnanger barneskule;Samnanger;50;44;46;;
Fjærland oppvekstsenter avd skule;Sogndal;*;*;*;;
Kaupanger skule;Sogndal;51;49;51;;
Leikanger barneskule;Sogndal;47;52;50;;
Norane skule;Sogndal;*;*;*;;
Sagatun skule avd skule;Sogndal;49;47;48;;
Trudvang skule;Sogndal;49;49;50;;
Solund skule;Solund;*;*;*;;
Bryggja skule AS;Stad;*;*;*;;
Flatraket skule;Stad;*;*;*;;
Haugen skule;Stad;51;44;52;;
Hjelle skule;Stad;*;*;*;;
Kjølsdalen montessoriskule SA;Stad;*;*;*;;
Nordfjordeid skule;Stad;49;50;52;;
Selje skule;Stad;50;52;53;;
Stadlandet skule;Stad;46;44;47;;
Stårheim skule;Stad;*;*;*;;
Hystad skule;Stord;47;42;44;;
Langeland skule;Stord;53;49;50;;
Leirvik skule;Stord;51;48;46;;
Rommetveit skule;Stord;*;*;*;;
Sagvåg skule;Stord;*;*;*;;
Stord Kristne skule AS;Stord;*;*;*;;
Tjødnalio skule;Stord;48;47;48;;
Loen skule;Stryn;*;*;*;;
Nordsida skule;Stryn;*;*;*;;
Olden skule;Stryn;47;46;48;;
Oppstryn skule;Stryn;*;*;*;;
Tonning skule;Stryn;50;49;52;;
Vikane skule;Stryn;*;*;*;;
Bygstad skule;Sunnfjord;52;51;55;;
Flatene skule;Sunnfjord;51;51;49;;
Førde barneskule;Sunnfjord;51;44;47;;
Holsen skule og barnehage avd skule;Sunnfjord;*;*;*;;
Naustdal skule;Sunnfjord;44;46;46;;
Sande skule;Sunnfjord;51;48;46;;
Skei skule;Sunnfjord;49;47;47;;
Slåtten skule;Sunnfjord;50;49;52;;
Sunde skule;Sunnfjord;51;49;54;;
Vassenden skule;Sunnfjord;49;50;51;;
Viksdalen skule;Sunnfjord;*;*;*;;
Auklandshamn skule;Sveio;*;*;*;;
Førde skule;Sveio;49;41;49;;
Sveio skule;Sveio;51;47;48;;
Valestrand oppvekstsenter avd skule;Sveio;*;*;*;;
Vikse skule;Sveio;51;46;51;;
Onarheim skule;Tysnes;*;*;*;;
Tysnes skule;Tysnes;*;*;*;;
Hauso barne- og ungdomsskule;Ullensvang;*;*;*;;
Jondal skule;Ullensvang;53;48;50;;
Kinsarvik skule;Ullensvang;*;*;*;;
Odda barneskole;Ullensvang;54;46;49;;
Opedal skule;Ullensvang;45;47;44;;
Røldal skule;Ullensvang;*;*;*;;
Skare barneskule;Ullensvang;*;*;*;;
Tyssedal barneskole;Ullensvang;*;*;*;;
Vikebygd skule;Ullensvang;*;*;*;;
Brakanes barne- og ungdomsskule;Ulvik;*;45;*;;
Dale skule;Vaksdal;49;43;50;;
Eksingedalen skule;Vaksdal;*;*;*;;
Stamnes skule;Vaksdal;*;*;*;;
Stanghelle skule;Vaksdal;47;51;49;;
Vaksdal skule;Vaksdal;49;48;51;;
Feios skule;Vik;*;*;*;;
Flatbygdi skule;Vik;58;52;53;;
Fresvik Enspire skule AS;Vik;*;*;*;;
Bjørgum skule;Voss;47;46;50;;
Bulken skule;Voss;44;40;45;;
Evanger skule;Voss;*;*;*;;
Gjernes skule;Voss;51;48;49;;
Granvin barne- og ungdomsskule;Voss;*;*;*;;
Gullfjordungen skule;Voss;47;49;46;;
Palmafossen skule;Voss;47;48;51;;
Skulestad skule;Voss;50;45;50;;
Vangen skule;Voss;49;50;49;;
Vossestrand barne- og ungdomsskule;Voss;46;48;52;;
Bjorøy skule;Øygarden;52;53;54;;
Brattholmen skule;Øygarden;53;53;52;;
Danielsen barne- og ungdomsskule Sotra;Øygarden;44;47;51;;
Foldnes skule;Øygarden;49;48;53;;
Hjelteryggen skule;Øygarden;52;50;50;;
Knappskog skule;Øygarden;48;48;47;;
Kolltveit skule;Øygarden;48;45;49;;
Landro skule;Øygarden;51;48;47;;
Rong skule;Øygarden;55;51;53;;
Skogsvåg skule;Øygarden;53;47;53;;
Skålevik skule;Øygarden;51;48;48;;
Spildepollen skule;Øygarden;46;44;46;;
Stranda skule;Øygarden;49;46;49;;
Tjeldstø skule;Øygarden;47;45;46;;
Toftøy skule;Øygarden;45;42;43;;
Ulveset skule;Øygarden;48;45;45;;
Ågotnes skule;Øygarden;53;47;46;;
Farnes skule;Årdal;50;46;50;;
Tangen skule;Årdal;47;45;46;;
Aremark skole;Aremark;47;49;51;;
Ambjørnrød skole;Fredrikstad;50;48;44;;
Begby barne- og ungdomsskole;Fredrikstad;49;53;52;;
Borge skole;Fredrikstad;50;50;49;;
Childrens International School Fredrikstad AS;Fredrikstad;65;56;52;;
Cicignon skole;Fredrikstad;53;48;45;;
Gudeberg barne- og ungdomsskole;Fredrikstad;54;49;48;;
Hauge skole;Fredrikstad;47;41;43;;
Hurrød skole;Fredrikstad;52;49;50;;
Kjølberg skole;Fredrikstad;53;47;46;;
Lunde barneskole;Fredrikstad;49;48;53;;
Manstad skole;Fredrikstad;52;51;52;;
Nylende skole;Fredrikstad;51;48;54;;
Nøkleby skole;Fredrikstad;50;42;43;;
Rekustad skole;Fredrikstad;50;44;47;;
Rød skole Kråkerøy;Fredrikstad;50;48;48;;
Rød skole Onsøy;Fredrikstad;49;46;49;;
Rødsmyra skole;Fredrikstad;49;48;51;;
Sagabakken skole;Fredrikstad;51;51;50;;
Slevik skole;Fredrikstad;52;55;53;;
Steinerskolen i Fredrikstad;Fredrikstad;44;41;44;;
Torp skole;Fredrikstad;52;47;48;;
Torsnes skole;Fredrikstad;49;49;51;;
Trara skole;Fredrikstad;48;45;43;;
Trosvik skole;Fredrikstad;51;48;48;;
Årum skole;Fredrikstad;52;47;46;;
Berg skole;Halden;50;47;50;;
Gimle skole;Halden;*;*;*;;
Halden montessoriskole AS;Halden;*;*;*;;
Hjortsberg skole;Halden;51;50;54;;
Kongeveien skole;Halden;48;48;47;;
Låby skole;Halden;49;*;*;;
Os skole;Halden;51;45;40;;
Prestebakke skole;Halden;*;42;45;;
Tistedal skole;Halden;44;43;41;;
Hvaler barne- og ungdomsskole;Hvaler;48;47;49;;
Askimbyen skole;Indre Østfold;51;47;46;;
Båstad skole;Indre Østfold;48;47;48;;
Grøtvedt skole;Indre Østfold;53;48;50;;
Havnås oppvekstsenter avd skole;Indre Østfold;*;47;45;;
Hovin skole;Indre Østfold;50;50;49;;
Hærland skole;Indre Østfold;52;49;48;;
Kirkefjerdingen skole;Indre Østfold;54;50;55;;
Knapstad barne- og ungdomsskole;Indre Østfold;48;44;44;;
Korsgård skole;Indre Østfold;52;49;49;;
Moen skole;Indre Østfold;51;48;45;;
Mysen skole;Indre Østfold;51;46;45;;
Ringvoll skole;Indre Østfold;47;43;42;;
Rom skole;Indre Østfold;51;47;48;;
Skjønhaug skole;Indre Østfold;50;48;48;;
Spydeberg skole;Indre Østfold;51;55;53;;
Stiftelsen steinerskolen i Indre Østfold;Indre Østfold;*;*;*;;
Tenor skole;Indre Østfold;50;*;*;;
Tomter skole;Indre Østfold;53;48;48;;
Trømborg skole;Indre Østfold;*;*;*;;
Marker kommune - Marker skole;Marker;45;48;49;;
Buen barne- og ungdomsskole;Moss;*;*;*;;
Bytårnet skole;Moss;48;47;48;;
Children's International School Moss AS;Moss;57;43;47;;
Ekholt skole;Moss;56;48;54;;
Halmstad skole;Moss;46;43;43;;
Krapfoss skole;Moss;52;52;51;;
Larkollen skole;Moss;55;53;56;;
Melløs skole;Moss;52;47;47;;
Nøkkeland skole;Moss;51;46;47;;
Ramberg skole;Moss;48;47;46;;
Refsnes skole;Moss;50;53;48;;
Reier skole;Moss;53;54;52;;
Steinerskolen i Moss Grunnskole/Adm;Moss;41;43;42;;
Torderød skole Adventistkirkens grunnskole;Moss;*;*;*;;
Vang skole og ressurssenter;Moss;47;48;48;;
Verket skole;Moss;50;47;47;;
Øreåsen skole;Moss;50;48;51;;
Åvangen skole;Moss;55;52;52;;
Bergenhus skole;Rakkestad;51;49;48;;
Kirkeng skole;Rakkestad;49;47;43;;
Os skole;Rakkestad;52;52;53;;
Råde kommune Karlshus skole;Råde;51;49;51;;
Råde kommune Spetalen skole;Råde;47;47;48;;
Alvimhaugen barneskole;Sarpsborg;*;*;41;;
Borgen barneskole;Sarpsborg;50;46;47;;
Childrens International School Sarpsborg AS;Sarpsborg;*;*;*;;
Grålum barneskole;Sarpsborg;51;49;50;;
Hafslund barneskole;Sarpsborg;47;42;42;;
Hafslundsøy barneskole;Sarpsborg;49;46;46;;
Hannestad barneskole;Sarpsborg;45;47;49;;
Hornnes barneskole;Sarpsborg;49;49;47;;
Jelsnes barneskole;Sarpsborg;*;*;*;;
Kurland barneskole;Sarpsborg;49;50;52;;
Lande barneskole;Sarpsborg;55;47;52;;
Olavsborg Kristne skole;Sarpsborg;*;*;*;;
Sandbakken barne- og ungdomsskole;Sarpsborg;49;46;45;;
Sandesundsveien barneskole;Sarpsborg;49;43;47;;
Tindlund barneskole;Sarpsborg;50;46;47;;
Varteig barne- og ungdomsskole;Sarpsborg;49;44;*;;
Kirkelund skole;Skiptvet;47;45;46;;
Kirkebygden skole;Våler (Østfold);*;*;*;;
Svinndal skole;Våler (Østfold);*;*;*;;
Våk skole;Våler (Østfold);50;49;52;;
