EnhetNavn;Kommune;Engelsk;Lesing;Regning;lat;lng
Lyshovden Oppveksttun avd skole;Bergen;51;50;50;;
Løvås Oppveksttun - skole;Bergen;51;49;47;;
Mathopen skole;Bergen;53;52;53;;
Midtun skole;Bergen;52;53;51;;
Minde skole;Bergen;54;53;51;;
Mjølkeråen skole;Bergen;;50;;;
Møhlenpris Oppveksttun avd skole;Bergen;;49;46;;
Møllebakken skole;Bergen;*;*;*;;
Nattland skole;Bergen;;;53;;
Nordnes skole;Bergen;55;53;52;;
Ny Krohnborg skole;Bergen;46;42;;;
Nygårdslien skole;Bergen;48;48;48;;
Olsvik skole;Bergen;49;48;48;;
Paradis skole;Bergen;54;51;54;;
Rolland skole;Bergen;;53;53;;
Rudolf steinerskolen i Bergen skolen;Bergen;39;40;38;;
Salhus skule;Bergen;51;48;;;
Seljedalen skole;Bergen;54;48;53;;
Skeie skole;Bergen;53;52;55;;
Skjold skole;Bergen;51;49;49;;
Skranevatnet skole;Bergen;51;54;53;;
Slettebakken skole;Bergen;50;50;49;;
Smørås skole;Bergen;55;53;56;;
St Paul skole;Bergen;52;49;50;;
Stiftelsen Davinci montessoriskole;Bergen;*;*;*;;
Stiftelsen montessoriskolen i Bergen;Bergen;44;47;44;;
Stiftelsen steinerskolen på Skjold;Bergen;45;48;46;;
Sædalen skole;Bergen;51;53;52;;
Sælen Oppveksttun avd skole;Bergen;51;53;52;;
Søreide skole;Bergen;48;51;48;;
Søråshøgda skole;Bergen;52;55;53;;
Tertnes skole;Bergen;49;50;51;;
Trengereid Oppveksttun Avd skule;Bergen;*;*;*;;
Ulsetskogen skole;Bergen;50;;50;;
Ulsmåg skole;Bergen;52;52;52;;
Vadmyra skole;Bergen;51;50;47;;
Varden skole;Bergen;50;46;46;;
Ytre Arna skule;Bergen;55;56;55;;
Ådnamarka skule;Bergen;53;52;54;;
Baldersheim barneskule;Bjørnafjorden;*;*;*;;
Borgafjellet barneskule;Bjørnafjorden;50;49;47;;
Eikelandsosen barneskule;Bjørnafjorden;*;*;*;;
Fusa barneskule;Bjørnafjorden;*;*;*;;
Hålandsdal Vekst SA;Bjørnafjorden;*;*;*;;
Kuventræ barneskule;Bjørnafjorden;48;48;51;;
Lunde barneskule;Bjørnafjorden;50;49;51;;
Lysekloster barneskule;Bjørnafjorden;46;52;53;;
Nore Neset barneskule;Bjørnafjorden;50;50;53;;
Os barneskule;Bjørnafjorden;50;48;51;;
Strandvik Vekst AS;Bjørnafjorden;*;*;*;;
Strøno barneskule;Bjørnafjorden;*;*;*;;
Søfteland barneskule;Bjørnafjorden;50;49;49;;
Søre Øyane barneskule;Bjørnafjorden;52;49;50;;
Vinnes friskule;Bjørnafjorden;*;*;*;;
Ådlandsfjorden barneskule;Bjørnafjorden;*;*;*;;
Davik Oppvekst avd skule;Bremanger;*;*;*;;
Hauge Oppvekst avd skule;Bremanger;53;53;56;;
Kalvåg Oppvekst Frøyen skule;Bremanger;*;*;*;;
Svelgen Oppvekst avd skule;Bremanger;*;*;*;;
Ålfoten oppvekstsenter avd skule;Bremanger;*;*;*;;
Foldrøy skule;Bømlo;*;*;*;;
Gilje skule;Bømlo;*;*;*;;
Hillestveit skule;Bømlo;*;*;*;;
Meling skule;Bømlo;52;51;54;;
Moster skule;Bømlo;51;53;55;;
Rubbestadneset skule;Bømlo;49;44;48;;
Svortland skule;Bømlo;50;46;47;;
Våge skule;Bømlo;52;54;53;;
Lægreid skule;Eidfjord;*;*;*;;
Enge skule;Etne;47;47;47;;
Skånevik skule;Etne;47;50;49;;
Fedje skule;Fedje;*;*;*;;
Rimbareid barne- og ungdomsskule;Fitjar;51;50;56;;
Selevik skule;Fitjar;*;*;*;;
Øvrebygda skule;Fitjar;*;*;*;;
Dingemoen skule;Fjaler;48;48;51;;
Flekke skule;Fjaler;*;*;*;;
Våge skule;Fjaler;*;*;*;;
Breim skule;Gloppen;48;*;*;;
Hyen skule;Gloppen;*;*;*;;
Nordstranda skule;Gloppen;44;51;*;;
Sandane skule;Gloppen;*;49;48;;
Brekke skule;Gulen;*;*;*;;
Byrknes skule;Gulen;*;*;*;;
Dalsøyra skule;Gulen;*;*;*;;
Eivindvik skule;Gulen;*;*;*;;
Hyllestad skule;Hyllestad;*;*;*;;
Bjordal skule;Høyanger;*;*;*;;
Høyanger skule;Høyanger;47;50;50;;
Kyrkjebø skule;Høyanger;*;*;*;;
Lavik skule;Høyanger;*;*;*;;
Vadheim oppvekstsenter Avd skule;Høyanger;*;*;*;;
Brandsøy skule;Kinn;39;40;45;;
Eikefjord barne- og ungdomsskule;Kinn;53;51;49;;
Florø barneskole;Kinn;53;49;50;;
Krokane skule;Kinn;50;46;48;;
Raudeberg skule;Kinn;50;48;58;;
Skavøypoll skule;Kinn;53;54;66;;
Skram skule;Kinn;49;49;52;;
Stavang skule;Kinn;*;*;*;;
Steinhovden skule;Kinn;*;*;*;;
Torvmyrane skule;Kinn;49;52;48;;
Foreninga Norheimsund friskule;Kvam;*;*;*;;
Norheimsund skule;Kvam;48;51;50;;
Strandebarm skule;Kvam;*;*;*;;
Tørvikbygd skule;Kvam;*;*;*;;
Øystese skule;Kvam;52;50;50;;
Ålvik skule;Kvam;*;*;*;;
Bringedalsbygda skule;Kvinnherad;*;*;*;;
Halsnøy skule;Kvinnherad;52;49;51;;
Hatlestrand barne- og ungdomsskule;Kvinnherad;*;*;*;;
Malmanger skule;Kvinnherad;45;47;47;;
Omvikdalen skule;Kvinnherad;51;54;49;;
Skarveland skule;Kvinnherad;*;*;*;;
Sunde skule;Kvinnherad;47;48;45;;
Undarheim skule;Kvinnherad;48;47;47;;
Uskedalen skule;Kvinnherad;48;49;51;;
Valen skule;Kvinnherad;51;52;55;;
Ølve montessoriskule SA;Kvinnherad;*;*;*;;
Åkra skule;Kvinnherad;*;*;*;;
Gaupne skule;Luster;53;54;56;;
Hafslo barne- og ungdomsskule;Luster;49;50;51;;
Indre Hafslo oppvekstsenter skule;Luster;*;*;*;;
Jostedal oppvekstsenter skule;Luster;*;*;*;;
Luster oppvekstsenter skule;Luster;*;*;*;;
Skjolden oppvekstsenter skule;Luster;*;*;*;;
Solvorn oppvekstsenter skule;Luster;*;*;*;;
Veitastrond oppvekstsenter skule;Luster;*;*;*;;
Lærdalsøyri skule;Lærdal;43;46;42;;
Matre skule;Masfjorden;*;*;*;;
Nordbygda skule;Masfjorden;46;45;47;;
Sandnes skule;Masfjorden;*;*;*;;
Mo skule;Modalen;*;*;*;;
Fotlandsvåg skule;Osterøy;*;*;*;;
Hamre grendaskule;Osterøy;50;46;47;;
Haus skule;Osterøy;46;45;42;;
Hjellvik montessoriskule;Osterøy;*;*;*;;
Hosanger montessoriskule Sti;Osterøy;*;*;*;;
Lonevåg skule;Osterøy;*;*;*;;
Valestrand skule;Osterøy;45;46;45;;
Samnanger barneskule;Samnanger;44;47;45;;
Fjærland oppvekstsenter avd skule;Sogndal;*;*;*;;
Kaupanger skule;Sogndal;50;49;56;;
Leikanger barneskule;Sogndal;53;53;51;;
Norane skule;Sogndal;*;*;*;;
Sagatun skule avd skule;Sogndal;*;*;*;;
Trudvang skule;Sogndal;51;52;52;;
Solund skule;Solund;*;*;*;;
Bryggja skule AS;Stad;*;*;*;;
Flatraket skule;Stad;*;*;*;;
Haugen skule;Stad;*;*;*;;
Hjelle skule;Stad;*;*;*;;
Kjølsdalen montessoriskule SA;Stad;*;*;*;;
Nordfjordeid skule;Stad;49;49;55;;
Selje skule;Stad;*;*;*;;
Stadlandet skule;Stad;50;50;49;;
Stårheim skule;Stad;*;*;*;;
Hystad skule;Stord;55;52;51;;
Langeland skule;Stord;49;50;51;;
Leirvik skule;Stord;55;50;53;;
Litlabø skule;Stord;*;*;*;;
Rommetveit skule;Stord;49;50;48;;
Sagvåg skule;Stord;*;*;*;;
Stord Kristne skule AS;Stord;*;*;*;;
Tjødnalio skule;Stord;47;53;49;;
Loen skule;Stryn;*;*;*;;
Nordsida skule;Stryn;*;*;*;;
Olden skule;Stryn;47;48;48;;
Oppstryn skule;Stryn;*;*;*;;
Rand skule;Stryn;*;*;*;;
Tonning skule;Stryn;48;47;50;;
Vikane skule;Stryn;*;*;*;;
Bygstad skule;Sunnfjord;50;54;56;;
Flatene skule;Sunnfjord;52;55;55;;
Førde barneskule;Sunnfjord;49;49;50;;
Holsen skule og barnehage avd skule;Sunnfjord;46;50;54;;
Naustdal skule;Sunnfjord;50;52;51;;
Sande skule;Sunnfjord;44;47;47;;
Skei skule;Sunnfjord;48;53;*;;
Slåtten skule;Sunnfjord;52;53;55;;
Sunde skule;Sunnfjord;50;*;*;;
Vassenden skule;Sunnfjord;*;52;52;;
Viksdalen skule;Sunnfjord;*;*;*;;
Auklandshamn skule;Sveio;46;*;48;;
Førde skule;Sveio;47;46;50;;
Sveio skule;Sveio;49;50;46;;
Valestrand oppvekstsenter avd skule;Sveio;*;*;*;;
Vikse skule;Sveio;*;*;*;;
Onarheim skule;Tysnes;*;*;*;;
Tysnes skule;Tysnes;*;*;*;;
Hauso barne- og ungdomsskule;Ullensvang;*;*;*;;
Jondal skule;Ullensvang;52;49;53;;
Kinsarvik skule;Ullensvang;47;49;47;;
Odda barneskole;Ullensvang;48;48;49;;
Opedal skule;Ullensvang;49;54;51;;
Røldal skule;Ullensvang;*;*;*;;
Skare barneskule;Ullensvang;*;*;*;;
Tyssedal barneskole;Ullensvang;*;*;*;;
Vikebygd skule;Ullensvang;*;*;*;;
Brakanes barne- og ungdomsskule;Ulvik;45;49;45;;
Dale skule;Vaksdal;*;*;*;;
Eksingedalen skule;Vaksdal;*;*;*;;
Stamnes skule;Vaksdal;*;*;*;;
Stanghelle skule;Vaksdal;51;52;56;;
Vaksdal skule;Vaksdal;46;49;49;;
Feios skule;Vik;*;*;*;;
Flatbygdi skule;Vik;49;50;49;;
Fresvik Enspire skule AS;Vik;*;*;*;;
Bjørgum skule;Voss;51;46;46;;
Bulken skule;Voss;45;49;52;;
Evanger skule;Voss;*;*;*;;
Gjernes skule;Voss;50;50;51;;
Granvin barne- og ungdomsskule;Voss;50;47;50;;
Gullfjordungen skule;Voss;50;51;51;;
Palmafossen skule;Voss;50;50;55;;
Skulestad skule;Voss;45;49;48;;
Vangen skule;Voss;52;51;54;;
Vossestrand barne- og ungdomsskule;Voss;*;*;*;;
Bjorøy skule;Øygarden;50;50;53;;
Brattholmen skule;Øygarden;56;54;55;;
Danielsen barne- og ungdomsskule Sotra;Øygarden;50;49;48;;
Foldnes skule;Øygarden;55;55;52;;
Hjelteryggen skule;Øygarden;50;51;49;;
Knappskog skule;Øygarden;53;52;52;;
Kolltveit skule;Øygarden;49;46;49;;
Landro skule;Øygarden;52;50;49;;
Rong skule;Øygarden;54;51;53;;
Skogsvåg skule;Øygarden;49;51;53;;
Skålevik skule;Øygarden;*;*;*;;
Spildepollen skule;Øygarden;51;49;50;;
Stranda skule;Øygarden;47;48;50;;
Tjeldstø skule;Øygarden;*;*;*;;
Toftøy skule;Øygarden;48;47;54;;
Ulveset skule;Øygarden;52;45;45;;
Ågotnes skule;Øygarden;51;50;52;;
Farnes skule;Årdal;52;45;50;;
Tangen skule;Årdal;56;51;55;;
Viken;Alle kommuner;50;50;50;;
Aremark;Aremark (2020 - 2023);*;*;*;;
Aremark skole;Aremark (2020 - 2023);*;*;*;;
Asker;Asker (2020 - 2023);52;52;51;;
Arnestad skole;Asker (2020 - 2023);50;51;48;;
Billingstad skole;Asker (2020 - 2023);50;57;57;;
Blakstad skole;Asker (2020 - 2023);48;50;50;;
Bondi skole;Asker (2020 - 2023);54;52;52;;
Drengsrud skole;Asker (2020 - 2023);51;54;53;;
Folkestad skole;Asker (2020 - 2023);47;41;46;;
Frydenlund skole;Asker (2020 - 2023);50;52;49;;
Hagaløkka skole;Asker (2020 - 2023);51;51;48;;
Heggedal skole;Asker (2020 - 2023);52;52;53;;
Hofstad skole;Asker (2020 - 2023);53;56;54;;
Hvalstad skole;Asker (2020 - 2023);54;57;56;;
Hyggen skole;Asker (2020 - 2023);53;56;53;;
Jansløkka skole;Asker (2020 - 2023);50;53;52;;
Mellom-Nes skole;Asker (2020 - 2023);49;52;54;;
Midtbygda skole;Asker (2020 - 2023);53;51;49;;
Nesøya skole;Asker (2020 - 2023);51;51;50;;
Nærsnes skole;Asker (2020 - 2023);48;53;49;;
Rønningen skole;Asker (2020 - 2023);53;54;53;;
Slemmestad barneskole;Asker (2020 - 2023);53;51;48;;
Solberg skole;Asker (2020 - 2023);*;*;*;;
Spikkestad skole;Asker (2020 - 2023);51;51;47;;
Steinerskolen i Asker skole;Asker (2020 - 2023);43;46;50;;
Steinerskolen i Hurum Sti;Asker (2020 - 2023);40;41;37;;
Stiftelsen Asker International School;Asker (2020 - 2023);62;49;57;;
Stiftelsen Vollen montessoriskole;Asker (2020 - 2023);53;54;55;;
Sydskogen skole;Asker (2020 - 2023);*;*;*;;
Sætre skole;Asker (2020 - 2023);47;50;48;;
Tofte skole;Asker (2020 - 2023);51;49;48;;
Torvbråten skole;Asker (2020 - 2023);52;53;50;;
Vardåsen skole;Asker (2020 - 2023);55;55;56;;
Vettre skole;Asker (2020 - 2023);52;54;55;;
Aurskog-Høland;Aurskog-Høland (2020 - 2023);49;49;49;;
Aurskog-Høland kommune - Aursmoen skole;Aurskog-Høland (2020 - 2023);49;49;51;;
Aurskog-Høland kommune - Bjørkelangen skole;Aurskog-Høland (2020 - 2023);49;48;47;;
Aurskog-Høland kommune - Bråte skole;Aurskog-Høland (2020 - 2023);46;48;51;;
Aurskog-Høland kommune - Haneborg skole;Aurskog-Høland (2020 - 2023);*;*;*;;
Aurskog-Høland kommune - Løken skole;Aurskog-Høland (2020 - 2023);48;49;48;;
Aurskog-Høland kommune - Rømskog skole;Aurskog-Høland (2020 - 2023);*;*;*;;
Aurskog-Høland kommune - Setskog oppvekstsenter - skole;Aurskog-Høland (2020 - 2023);*;*;*;;
Bærum;Bærum (2020 - 2023);51;53;53;;
Anna Krefting skole;Bærum (2020 - 2023);49;;51;;
Bekkestua barneskole;Bærum (2020 - 2023);51;52;55;;
Blommenholm skole;Bærum (2020 - 2023);;55;;;
Bryn og Hammerbakken skole Bryn skole;Bærum (2020 - 2023);52;53;50;;
Eikeli skole;Bærum (2020 - 2023);;;;;
Eiksmarka skole;Bærum (2020 - 2023);50;52;52;;
Emma Hjorth skole;Bærum (2020 - 2023);54;50;47;;
Evje skole;Bærum (2020 - 2023);;53;;;
Grav skole;Bærum (2020 - 2023);50;55;53;;
Gullhaug skole;Bærum (2020 - 2023);45;46;;;
Haslum skole;Bærum (2020 - 2023);50;51;53;;
Hosle skole;Bærum (2020 - 2023);45;;;;
Høvik skole;Bærum (2020 - 2023);;53;;;
Høvik Verk skole;Bærum (2020 - 2023);;53;52;;
Jar skole;Bærum (2020 - 2023);54;58;57;;
Jong skole;Bærum (2020 - 2023);;*;;;
Levre skole;Bærum (2020 - 2023);;;;;
Lommedalen skole;Bærum (2020 - 2023);;53;53;;
Lysaker skole;Bærum (2020 - 2023);51;*;;;
Løkeberg skole;Bærum (2020 - 2023);51;56;53;;
Oslo International School;Bærum (2020 - 2023);66;54;57;;
Rykkinn skole;Bærum (2020 - 2023);;49;;;
Skui skole;Bærum (2020 - 2023);49;47;*;;
Snarøya skole;Bærum (2020 - 2023);51;51;*;;
Stabekk skole;Bærum (2020 - 2023);51;53;52;;
Steinerskolen i Bærum Grunnskoleundervisning;Bærum (2020 - 2023);45;50;55;;
Stiftelsen Bærum montessoriskole;Bærum (2020 - 2023);52;54;51;;
Storøya skole;Bærum (2020 - 2023);53;54;54;;
Tanum skole;Bærum (2020 - 2023);;55;;;
Drammen;Drammen (2020 - 2023);51;49;50;;
Akademiet realfagsskole Drammen AS;Drammen (2020 - 2023);*;*;*;;
Aronsløkka skole;Drammen (2020 - 2023);53;48;46;;
Bragernes skole;Drammen (2020 - 2023);51;52;50;;
Brandengen skole;Drammen (2020 - 2023);52;50;48;;
Danvik skole;Drammen (2020 - 2023);53;54;53;;
Fjell skole;Drammen (2020 - 2023);52;47;46;;
Gulskogen skole;Drammen (2020 - 2023);51;51;50;;
Hallermoen skole;Drammen (2020 - 2023);50;53;52;;
Konnerud skole;Drammen (2020 - 2023);48;49;50;;
Krokstad skole;Drammen (2020 - 2023);49;49;49;;
Mjøndalen skole;Drammen (2020 - 2023);55;52;54;;
Norlights montessoriskole Drammen AS;Drammen (2020 - 2023);*;51;*;;
Rosendal skole;Drammen (2020 - 2023);*;*;45;;
Rødskog skole;Drammen (2020 - 2023);52;49;50;;
Skoger skole;Drammen (2020 - 2023);55;52;53;;
Solberg skole;Drammen (2020 - 2023);51;48;51;;
Steinberg skole;Drammen (2020 - 2023);48;45;46;;
Stenseth skole;Drammen (2020 - 2023);53;48;51;;
Tangen skole;Drammen (2020 - 2023);51;48;47;;
Tømmerås skole;Drammen (2020 - 2023);44;45;47;;
Vestbygda skole;Drammen (2020 - 2023);52;52;53;;
Øren skole;Drammen (2020 - 2023);53;52;52;;
Åsen skole;Drammen (2020 - 2023);51;49;49;;
Åskollen skole;Drammen (2020 - 2023);51;52;53;;
Åssiden skole;Drammen (2020 - 2023);52;45;45;;
Eidsvoll;Eidsvoll (2020 - 2023);51;49;49;;
Bønsmoen skole;Eidsvoll (2020 - 2023);48;47;47;;
Dal skole;Eidsvoll (2020 - 2023);53;49;49;;
Eidsvoll Verk skole;Eidsvoll (2020 - 2023);49;47;49;;
Feiring skole;Eidsvoll (2020 - 2023);*;*;*;;
Langset skole;Eidsvoll (2020 - 2023);*;*;*;;
Råholt skole;Eidsvoll (2020 - 2023);53;53;50;;
Steinerskolen på Eidsvoll;Eidsvoll (2020 - 2023);*;*;*;;
Vilberg skole;Eidsvoll (2020 - 2023);50;49;47;;
Ås skole;Eidsvoll (2020 - 2023);54;50;50;;
Enebakk;Enebakk (2020 - 2023);48;48;47;;
Kirkebygden barne- og ungdomsskole;Enebakk (2020 - 2023);49;48;47;;
Stranden skole;Enebakk (2020 - 2023);50;50;47;;
Ytre Enebakk skole;Enebakk (2020 - 2023);46;46;47;;
Flesberg;Flesberg (2020 - 2023);53;55;49;;
Flesberg skole;Flesberg (2020 - 2023);53;55;49;;
Flå;Flå (2020 - 2023);*;40;*;;
Flå skole;Flå (2020 - 2023);*;40;*;;
Fredrikstad;Fredrikstad (2020 - 2023);51;49;49;;
Ambjørnrød skole;Fredrikstad (2020 - 2023);48;52;50;;
Begby barne- og ungdomsskole;Fredrikstad (2020 - 2023);48;49;51;;
Borge skole;Fredrikstad (2020 - 2023);51;56;53;;
Childrens International School Fredrikstad AS;Fredrikstad (2020 - 2023);60;52;52;;
Cicignon skole;Fredrikstad (2020 - 2023);50;47;44;;
Gudeberg barne- og ungdomsskole;Fredrikstad (2020 - 2023);54;56;51;;
Hauge skole;Fredrikstad (2020 - 2023);50;46;44;;
Hurrød skole;Fredrikstad (2020 - 2023);53;50;48;;
Kjølberg skole;Fredrikstad (2020 - 2023);49;43;56;;
Lunde barneskole;Fredrikstad (2020 - 2023);51;53;52;;
Manstad skole;Fredrikstad (2020 - 2023);49;48;50;;
Nylende skole;Fredrikstad (2020 - 2023);50;48;44;;
Nøkleby skole;Fredrikstad (2020 - 2023);51;48;48;;
Rekustad skole;Fredrikstad (2020 - 2023);55;48;54;;
Rød skole Kråkerøy;Fredrikstad (2020 - 2023);52;52;54;;
Rød skole Onsøy;Fredrikstad (2020 - 2023);48;48;47;;
Rødsmyra skole;Fredrikstad (2020 - 2023);52;53;51;;
Råkollen skole avd Råkollen;Fredrikstad (2020 - 2023);;;;;
Sagabakken skole;Fredrikstad (2020 - 2023);52;49;49;;
Slevik skole;Fredrikstad (2020 - 2023);52;55;53;;
Steinerskolen i Fredrikstad;Fredrikstad (2020 - 2023);42;37;40;;
Torp skole;Fredrikstad (2020 - 2023);47;49;47;;
Torsnes skole;Fredrikstad (2020 - 2023);51;51;55;;
Trara skole;Fredrikstad (2020 - 2023);50;49;48;;
Trosvik skole;Fredrikstad (2020 - 2023);51;51;49;;
Årum skole;Fredrikstad (2020 - 2023);47;47;44;;
Frogn;Frogn (2020 - 2023);50;51;50;;
Dal skole;Frogn (2020 - 2023);48;*;45;;
Drøbak Montessori ungdomsskole AS;Frogn (2020 - 2023);50;54;47;;
Drøbak skole;Frogn (2020 - 2023);49;51;48;;
Dyrløkkeåsen skole;Frogn (2020 - 2023);54;51;49;;
Heer skole;Frogn (2020 - 2023);50;49;49;;
Sogsti skole;Frogn (2020 - 2023);48;*;56;;
Gjerdrum;Gjerdrum (2020 - 2023);51;50;50;;
Gjerdrum barneskole;Gjerdrum (2020 - 2023);50;47;48;;
Veståsen skole;Gjerdrum (2020 - 2023);51;54;52;;
Gol;Gol (2020 - 2023);47;48;48;;
Gol skule;Gol (2020 - 2023);47;48;48;;
Halden;Halden (2020 - 2023);50;49;48;;
Berg skole;Halden (2020 - 2023);49;52;50;;
Gimle skole;Halden (2020 - 2023);51;50;47;;
Halden montessoriskole AS;Halden (2020 - 2023);*;*;*;;
Hjortsberg skole;Halden (2020 - 2023);49;49;48;;
Kongeveien skole;Halden (2020 - 2023);50;47;51;;
Låby skole;Halden (2020 - 2023);*;*;*;;
Os skole;Halden (2020 - 2023);52;50;47;;
Prestebakke skole;Halden (2020 - 2023);*;*;*;;
Tistedal skole;Halden (2020 - 2023);52;49;51;;
Hemsedal;Hemsedal (2020 - 2023);47;49;48;;
Hemsedal skole;Hemsedal (2020 - 2023);47;49;48;;
Hol;Hol (2020 - 2023);51;51;52;;
Dagali og Skurdalen oppvekstsenter Avd skole;Hol (2020 - 2023);*;*;*;;
Geilo barne- og ungdomsskole;Hol (2020 - 2023);54;50;52;;
Hallingskarvet skole;Hol (2020 - 2023);*;*;*;;
Hole;Hole (2020 - 2023);50;50;52;;
Røyse skole;Hole (2020 - 2023);*;*;*;;
Sundvollen oppvekstsenter Avdeling skole;Hole (2020 - 2023);*;*;*;;
Tyrifjord barne- og ungdomsskole;Hole (2020 - 2023);*;*;*;;
Vik skole;Hole (2020 - 2023);51;51;52;;
Hurdal;Hurdal (2020 - 2023);47;50;49;;
Hurdal skole og kultursenter avd skole;Hurdal (2020 - 2023);*;*;*;;
Hurdal steinerskole;Hurdal (2020 - 2023);*;*;*;;
Hvaler;Hvaler (2020 - 2023);45;44;47;;
Hvaler barne- og ungdomsskole;Hvaler (2020 - 2023);45;44;47;;
Indre Østfold;Indre Østfold (2020 - 2023);49;48;48;;
Askimbyen skole;Indre Østfold (2020 - 2023);;;;;
Båstad skole;Indre Østfold (2020 - 2023);;;;;
Grøtvedt skole;Indre Østfold (2020 - 2023);52;49;;;
Havnås oppvekstsenter avd skole;Indre Østfold (2020 - 2023);*;*;*;;
Hovin skole;Indre Østfold (2020 - 2023);;;;;
Hærland skole;Indre Østfold (2020 - 2023);52;52;52;;
Kirkefjerdingen skole;Indre Østfold (2020 - 2023);52;47;*;;
Knapstad barne- og ungdomsskole;Indre Østfold (2020 - 2023);44;43;42;;
Korsgård skole;Indre Østfold (2020 - 2023);;52;;;
Moen skole;Indre Østfold (2020 - 2023);52;51;51;;
Mysen skole;Indre Østfold (2020 - 2023);47;47;;;
Ringvoll skole;Indre Østfold (2020 - 2023);*;*;*;;
Rom skole;Indre Østfold (2020 - 2023);50;47;51;;
Skjønhaug skole;Indre Østfold (2020 - 2023);46;45;45;;
Spydeberg skole;Indre Østfold (2020 - 2023);49;53;53;;
Stiftelsen steinerskolen i Indre Østfold;Indre Østfold (2020 - 2023);42;42;37;;
Tenor skole;Indre Østfold (2020 - 2023);51;50;52;;
Tomter skole;Indre Østfold (2020 - 2023);48;47;48;;
Trømborg skole;Indre Østfold (2020 - 2023);;;;;
Jevnaker;Jevnaker (2020 - 2023);49;48;50;;
Bergerbakken skole;Jevnaker (2020 - 2023);50;47;49;;
Toso skole;Jevnaker (2020 - 2023);48;49;51;;
Kongsberg;Kongsberg (2020 - 2023);52;52;51;;
Efteløt skole;Kongsberg (2020 - 2023);49;54;53;;
Gamlegrendåsen skole;Kongsberg (2020 - 2023);52;54;52;;
Hvittingfoss barne- og ungdomsskole;Kongsberg (2020 - 2023);*;*;*;;
Jondalen skole;Kongsberg (2020 - 2023);*;*;*;;
Kongsgårdmoen skole;Kongsberg (2020 - 2023);48;50;49;;
Madsebakken skole;Kongsberg (2020 - 2023);54;57;57;;
Raumyr skole;Kongsberg (2020 - 2023);52;50;50;;
Skavanger skole;Kongsberg (2020 - 2023);52;50;48;;
Stiftelsen Kongsberg International School;Kongsberg (2020 - 2023);61;50;50;;
Wennersborg skole;Kongsberg (2020 - 2023);49;49;47;;
Krødsherad;Krødsherad (2020 - 2023);52;51;53;;
Krødsherad skole;Krødsherad (2020 - 2023);52;51;53;;
Lier;Lier (2020 - 2023);50;51;51;;
Egge skole;Lier (2020 - 2023);51;57;51;;
Gullaug skole;Lier (2020 - 2023);48;49;50;;
Hallingstad skole;Lier (2020 - 2023);52;50;50;;
Hegg skole;Lier (2020 - 2023);48;50;49;;
Heia skole;Lier (2020 - 2023);50;53;52;;
Hennummarka skole;Lier (2020 - 2023);48;51;52;;
Høvik skole;Lier (2020 - 2023);51;53;53;;
Nordal skole;Lier (2020 - 2023);*;*;*;;
Oddevall skole;Lier (2020 - 2023);*;*;*;;
Sylling skole;Lier (2020 - 2023);49;49;47;;
Lillestrøm;Lillestrøm (2020 - 2023);51;50;49;;
Asak skole;Lillestrøm (2020 - 2023);;;52;;
Blaker skole;Lillestrøm (2020 - 2023);50;50;46;;
Brånås skole;Lillestrøm (2020 - 2023);52;52;51;;
Dalen skole;Lillestrøm (2020 - 2023);48;45;45;;
Frogner skole;Lillestrøm (2020 - 2023);52;49;50;;
Frydenlund skole og ressurssenter;Lillestrøm (2020 - 2023);;;;;
Garderåsen skole;Lillestrøm (2020 - 2023);49;51;52;;
Gjellerås skole;Lillestrøm (2020 - 2023);50;48;50;;
Hovinhøgda skole;Lillestrøm (2020 - 2023);48;50;;;
Kjeller skole;Lillestrøm (2020 - 2023);50;48;;;
Oks friskole Sti;Lillestrøm (2020 - 2023);*;*;*;;
Riddersand skole;Lillestrøm (2020 - 2023);49;48;47;;
Romerike steinerskole AS;Lillestrøm (2020 - 2023);*;*;*;;
Sagdalen skole;Lillestrøm (2020 - 2023);53;48;;;
Skjetten skole;Lillestrøm (2020 - 2023);53;50;50;;
Sten-Tærud skole;Lillestrøm (2020 - 2023);;;;;
Sørum skole;Lillestrøm (2020 - 2023);49;48;47;;
Sørumsand skole;Lillestrøm (2020 - 2023);51;50;48;;
Vesterskaun skole;Lillestrøm (2020 - 2023);48;51;47;;
Vigernes skole;Lillestrøm (2020 - 2023);53;50;52;;
Volla skole;Lillestrøm (2020 - 2023);50;50;50;;
Åsenhagen skole;Lillestrøm (2020 - 2023);53;51;51;;
Lunner;Lunner (2020 - 2023);52;50;50;;
Grua skole;Lunner (2020 - 2023);55;52;52;;
Harestua skole;Lunner (2020 - 2023);52;49;50;;
Lunner barneskole;Lunner (2020 - 2023);51;50;49;;
Lørenskog;Lørenskog (2020 - 2023);51;51;50;;
Benterud skole;Lørenskog (2020 - 2023);54;51;53;;
Finstad skole;Lørenskog (2020 - 2023);53;52;50;;
Fjellhamar skole;Lørenskog (2020 - 2023);50;52;51;;
Kurland skole;Lørenskog (2020 - 2023);49;52;51;;
Luhr skole;Lørenskog (2020 - 2023);53;53;50;;
Lørenskog friskole;Lørenskog (2020 - 2023);50;51;49;;
Rasta skole;Lørenskog (2020 - 2023);51;52;50;;
Rudolf steinerskolen Lørenskog Sti;Lørenskog (2020 - 2023);42;41;46;;
Solheim skole;Lørenskog (2020 - 2023);51;50;48;;
Åsen skole;Lørenskog (2020 - 2023);53;48;48;;
